type,hts,year,desc,cntry,quantity_desc,fas,a
FAS Value,220860,2001,VODKA,Bulgaria,Value for: proof liters,11579.00,
FAS Value,220860,2006,VODKA,Bulgaria,Value for: proof liters,7289.00,
FAS Value,220860,2007,VODKA,Bulgaria,Value for: proof liters,2700.00,
FAS Value,220860,2008,VODKA,Bulgaria,Value for: proof liters,8616.00,
FAS Value,220860,2014,VODKA,Cambodia,Value for: proof liters,3333.00,
FAS Value,220860,2015,VODKA,Cambodia,Value for: proof liters,5000.00,
FAS Value,220860,1996,VODKA,Canada,Value for: proof liters,436682.00,
FAS Value,220860,1997,VODKA,Canada,Value for: proof liters,747246.00,
FAS Value,220860,1998,VODKA,Canada,Value for: proof liters,776438.00,
FAS Value,220860,1999,VODKA,Canada,Value for: proof liters,891646.00,
FAS Value,220860,2000,VODKA,Canada,Value for: proof liters,1280817.00,
FAS Value,220860,2001,VODKA,Canada,Value for: proof liters,2749473.00,
FAS Value,220860,2002,VODKA,Canada,Value for: proof liters,4587292.00,
FAS Value,220860,2003,VODKA,Canada,Value for: proof liters,6939853.00,
FAS Value,220860,2004,VODKA,Canada,Value for: proof liters,9803294.00,
FAS Value,220860,2005,VODKA,Canada,Value for: proof liters,10500228.00,
FAS Value,220860,2006,VODKA,Canada,Value for: proof liters,13045913.00,
FAS Value,220860,2007,VODKA,Canada,Value for: proof liters,18014379.00,
FAS Value,220860,2008,VODKA,Canada,Value for: proof liters,23530993.00,
FAS Value,220860,2009,VODKA,Canada,Value for: proof liters,24325843.00,
FAS Value,220860,2010,VODKA,Canada,Value for: proof liters,28718735.00,
FAS Value,220860,2011,VODKA,Canada,Value for: proof liters,32923079.00,
FAS Value,220860,2012,VODKA,Canada,Value for: proof liters,36669910.00,
FAS Value,220860,2013,VODKA,Canada,Value for: proof liters,35051189.00,
FAS Value,220860,2014,VODKA,Canada,Value for: proof liters,27405584.00,
FAS Value,220860,2015,VODKA,Canada,Value for: proof liters,22574568.00,
FAS Value,220860,2016,VODKA,Canada,Value for: proof liters,23849736.00,
FAS Value,220860,2017,VODKA,Canada,Value for: proof liters,26639954.00,
FAS Value,220860,2018,VODKA,Canada,Value for: proof liters,29106399.00,
FAS Value,220860,2019,VODKA,Canada,Value for: proof liters,31341965.00,
FAS Value,220860,2020,VODKA,Canada,Value for: proof liters,36960399.00,
FAS Value,220860,2021,VODKA,Canada,Value for: proof liters,27269157.00,
FAS Value,220860,2022,VODKA,Canada,Value for: proof liters,24220512.00,
FAS Value,220860,2023,VODKA,Canada,Value for: proof liters,28461407.00,
FAS Value,220860,2024,VODKA,Canada,Value for: proof liters,25127219.00,
FAS Value,220860,1996,VODKA,Cayman Islands,Value for: proof liters,66847.00,
FAS Value,220860,1997,VODKA,Cayman Islands,Value for: proof liters,53921.00,
FAS Value,220860,1998,VODKA,Cayman Islands,Value for: proof liters,154023.00,
FAS Value,220860,1999,VODKA,Cayman Islands,Value for: proof liters,130534.00,
FAS Value,220860,2000,VODKA,Cayman Islands,Value for: proof liters,127232.00,
FAS Value,220860,2001,VODKA,Cayman Islands,Value for: proof liters,287169.00,
FAS Value,220860,2002,VODKA,Cayman Islands,Value for: proof liters,69763.00,
FAS Value,220860,2003,VODKA,Cayman Islands,Value for: proof liters,26143.00,
FAS Value,220860,2004,VODKA,Cayman Islands,Value for: proof liters,12280.00,
FAS Value,220860,2005,VODKA,Cayman Islands,Value for: proof liters,77789.00,
FAS Value,220860,2006,VODKA,Cayman Islands,Value for: proof liters,59993.00,
FAS Value,220860,2007,VODKA,Cayman Islands,Value for: proof liters,80021.00,
FAS Value,220860,2008,VODKA,Cayman Islands,Value for: proof liters,74126.00,
FAS Value,220860,2009,VODKA,Cayman Islands,Value for: proof liters,93981.00,
FAS Value,220860,2010,VODKA,Cayman Islands,Value for: proof liters,58573.00,
FAS Value,220860,2011,VODKA,Cayman Islands,Value for: proof liters,34803.00,
FAS Value,220860,2012,VODKA,Cayman Islands,Value for: proof liters,84158.00,
FAS Value,220860,2013,VODKA,Cayman Islands,Value for: proof liters,29316.00,
FAS Value,220860,2014,VODKA,Cayman Islands,Value for: proof liters,32526.00,
FAS Value,220860,2015,VODKA,Cayman Islands,Value for: proof liters,102418.00,
FAS Value,220860,2016,VODKA,Cayman Islands,Value for: proof liters,138470.00,
FAS Value,220860,2017,VODKA,Cayman Islands,Value for: proof liters,206316.00,
FAS Value,220860,2018,VODKA,Cayman Islands,Value for: proof liters,187678.00,
FAS Value,220860,2019,VODKA,Cayman Islands,Value for: proof liters,321820.00,
FAS Value,220860,2020,VODKA,Cayman Islands,Value for: proof liters,246848.00,
FAS Value,220860,2021,VODKA,Cayman Islands,Value for: proof liters,116496.00,
FAS Value,220860,2022,VODKA,Cayman Islands,Value for: proof liters,247415.00,
FAS Value,220860,2023,VODKA,Cayman Islands,Value for: proof liters,504626.00,
FAS Value,220860,2024,VODKA,Cayman Islands,Value for: proof liters,463544.00,
FAS Value,220860,2023,VODKA,Central African Republic,Value for: proof liters,4500.00,
FAS Value,220860,1996,VODKA,Chile,Value for: proof liters,53086.00,
FAS Value,220860,1997,VODKA,Chile,Value for: proof liters,53477.00,
FAS Value,220860,1998,VODKA,Chile,Value for: proof liters,40194.00,
FAS Value,220860,1999,VODKA,Chile,Value for: proof liters,38491.00,
FAS Value,220860,2000,VODKA,Chile,Value for: proof liters,47077.00,
FAS Value,220860,2001,VODKA,Chile,Value for: proof liters,43469.00,
FAS Value,220860,2002,VODKA,Chile,Value for: proof liters,17298.00,
FAS Value,220860,2003,VODKA,Chile,Value for: proof liters,40630.00,
FAS Value,220860,2004,VODKA,Chile,Value for: proof liters,60991.00,
FAS Value,220860,2005,VODKA,Chile,Value for: proof liters,53916.00,
FAS Value,220860,2006,VODKA,Chile,Value for: proof liters,51222.00,
FAS Value,220860,2007,VODKA,Chile,Value for: proof liters,4244.00,
FAS Value,220860,2008,VODKA,Chile,Value for: proof liters,4314.00,
FAS Value,220860,2009,VODKA,Chile,Value for: proof liters,51420.00,
FAS Value,220860,2010,VODKA,Chile,Value for: proof liters,94886.00,
FAS Value,220860,2011,VODKA,Chile,Value for: proof liters,269905.00,
FAS Value,220860,2012,VODKA,Chile,Value for: proof liters,236878.00,
FAS Value,220860,2013,VODKA,Chile,Value for: proof liters,433763.00,
FAS Value,220860,2014,VODKA,Chile,Value for: proof liters,83332.00,
FAS Value,220860,2015,VODKA,Chile,Value for: proof liters,668282.00,
FAS Value,220860,2016,VODKA,Chile,Value for: proof liters,468707.00,
FAS Value,220860,2017,VODKA,Chile,Value for: proof liters,353871.00,
FAS Value,220860,2018,VODKA,Chile,Value for: proof liters,577349.00,
FAS Value,220860,2019,VODKA,Chile,Value for: proof liters,243102.00,
FAS Value,220860,2020,VODKA,Chile,Value for: proof liters,118225.00,
FAS Value,220860,2021,VODKA,Chile,Value for: proof liters,524379.00,
FAS Value,220860,2022,VODKA,Chile,Value for: proof liters,911045.00,
FAS Value,220860,2023,VODKA,Chile,Value for: proof liters,422182.00,
FAS Value,220860,2024,VODKA,Chile,Value for: proof liters,411601.00,
FAS Value,220860,1998,VODKA,China,Value for: proof liters,2815.00,
FAS Value,220860,2004,VODKA,China,Value for: proof liters,160337.00,
FAS Value,220860,2005,VODKA,China,Value for: proof liters,48750.00,
FAS Value,220860,2006,VODKA,China,Value for: proof liters,12671.00,
FAS Value,220860,2007,VODKA,China,Value for: proof liters,90874.00,
FAS Value,220860,2008,VODKA,China,Value for: proof liters,69240.00,
FAS Value,220860,2009,VODKA,China,Value for: proof liters,359764.00,
FAS Value,220860,2010,VODKA,China,Value for: proof liters,395091.00,
FAS Value,220860,2011,VODKA,China,Value for: proof liters,508574.00,
FAS Value,220860,2012,VODKA,China,Value for: proof liters,816333.00,
FAS Value,220860,2013,VODKA,China,Value for: proof liters,304526.00,
FAS Value,220860,2014,VODKA,China,Value for: proof liters,66004.00,
FAS Value,220860,2015,VODKA,China,Value for: proof liters,795135.00,
FAS Value,220860,2016,VODKA,China,Value for: proof liters,420239.00,
FAS Value,220860,2017,VODKA,China,Value for: proof liters,958645.00,
FAS Value,220860,2018,VODKA,China,Value for: proof liters,4822524.00,
FAS Value,220860,2019,VODKA,China,Value for: proof liters,3615234.00,
FAS Value,220860,2020,VODKA,China,Value for: proof liters,309029.00,
FAS Value,220860,2021,VODKA,China,Value for: proof liters,258312.00,
FAS Value,220860,2022,VODKA,China,Value for: proof liters,320329.00,
FAS Value,220860,2023,VODKA,China,Value for: proof liters,571149.00,
FAS Value,220860,2024,VODKA,China,Value for: proof liters,1073210.00,
FAS Value,220860,1996,VODKA,Colombia,Value for: proof liters,10360.00,
FAS Value,220860,1997,VODKA,Colombia,Value for: proof liters,23905.00,
FAS Value,220860,1999,VODKA,Colombia,Value for: proof liters,6798.00,
FAS Value,220860,2000,VODKA,Colombia,Value for: proof liters,22218.00,
FAS Value,220860,2001,VODKA,Colombia,Value for: proof liters,14146.00,
FAS Value,220860,2002,VODKA,Colombia,Value for: proof liters,29514.00,
FAS Value,220860,2003,VODKA,Colombia,Value for: proof liters,20004.00,
FAS Value,220860,2004,VODKA,Colombia,Value for: proof liters,9065.00,
FAS Value,220860,2005,VODKA,Colombia,Value for: proof liters,18920.00,
FAS Value,220860,2006,VODKA,Colombia,Value for: proof liters,27446.00,
FAS Value,220860,2007,VODKA,Colombia,Value for: proof liters,26633.00,
FAS Value,220860,2008,VODKA,Colombia,Value for: proof liters,7767.00,
FAS Value,220860,2009,VODKA,Colombia,Value for: proof liters,6942.00,
FAS Value,220860,2010,VODKA,Colombia,Value for: proof liters,94598.00,
FAS Value,220860,2011,VODKA,Colombia,Value for: proof liters,22751.00,
FAS Value,220860,2012,VODKA,Colombia,Value for: proof liters,15214.00,
FAS Value,220860,2013,VODKA,Colombia,Value for: proof liters,65411.00,
FAS Value,220860,2014,VODKA,Colombia,Value for: proof liters,70873.00,
FAS Value,220860,2015,VODKA,Colombia,Value for: proof liters,49323.00,
FAS Value,220860,2018,VODKA,Colombia,Value for: proof liters,2542874.00,
FAS Value,220860,2019,VODKA,Colombia,Value for: proof liters,469743.00,
FAS Value,220860,2021,VODKA,Colombia,Value for: proof liters,273890.00,
FAS Value,220860,2022,VODKA,Colombia,Value for: proof liters,145586.00,
FAS Value,220860,2023,VODKA,Colombia,Value for: proof liters,198899.00,
FAS Value,220860,2024,VODKA,Colombia,Value for: proof liters,216390.00,
FAS Value,220860,2007,VODKA,Cook Islands,Value for: proof liters,3315.00,
FAS Value,220860,2009,VODKA,Cook Islands,Value for: proof liters,16265.00,
FAS Value,220860,2010,VODKA,Cook Islands,Value for: proof liters,31100.00,
FAS Value,220860,2015,VODKA,Cook Islands,Value for: proof liters,2596.00,
FAS Value,220860,2016,VODKA,Cook Islands,Value for: proof liters,3880.00,
FAS Value,220860,1997,VODKA,Costa Rica,Value for: proof liters,20098.00,
FAS Value,220860,1999,VODKA,Costa Rica,Value for: proof liters,14446.00,
FAS Value,220860,2000,VODKA,Costa Rica,Value for: proof liters,3117.00,
FAS Value,220860,2001,VODKA,Costa Rica,Value for: proof liters,17055.00,
FAS Value,220860,2002,VODKA,Costa Rica,Value for: proof liters,50705.00,
FAS Value,220860,2004,VODKA,Costa Rica,Value for: proof liters,20264.00,
FAS Value,220860,2005,VODKA,Costa Rica,Value for: proof liters,9680.00,
FAS Value,220860,2006,VODKA,Costa Rica,Value for: proof liters,6262.00,
FAS Value,220860,2007,VODKA,Costa Rica,Value for: proof liters,24317.00,
FAS Value,220860,2008,VODKA,Costa Rica,Value for: proof liters,391984.00,
FAS Value,220860,2009,VODKA,Costa Rica,Value for: proof liters,42412.00,
FAS Value,220860,2010,VODKA,Costa Rica,Value for: proof liters,27634.00,
FAS Value,220860,2011,VODKA,Costa Rica,Value for: proof liters,48566.00,
FAS Value,220860,2012,VODKA,Costa Rica,Value for: proof liters,311200.00,
FAS Value,220860,2013,VODKA,Costa Rica,Value for: proof liters,377550.00,
FAS Value,220860,2014,VODKA,Costa Rica,Value for: proof liters,287444.00,
FAS Value,220860,2015,VODKA,Costa Rica,Value for: proof liters,330698.00,
FAS Value,220860,2016,VODKA,Costa Rica,Value for: proof liters,1464029.00,
FAS Value,220860,2017,VODKA,Costa Rica,Value for: proof liters,953698.00,
FAS Value,220860,2018,VODKA,Costa Rica,Value for: proof liters,1363221.00,
FAS Value,220860,2019,VODKA,Costa Rica,Value for: proof liters,1320201.00,
FAS Value,220860,2020,VODKA,Costa Rica,Value for: proof liters,208171.00,
FAS Value,220860,2021,VODKA,Costa Rica,Value for: proof liters,389743.00,
FAS Value,220860,2022,VODKA,Costa Rica,Value for: proof liters,811878.00,
FAS Value,220860,2023,VODKA,Costa Rica,Value for: proof liters,365772.00,
FAS Value,220860,2024,VODKA,Costa Rica,Value for: proof liters,601066.00,
FAS Value,220860,2024,VODKA,Croatia,Value for: proof liters,67160.00,
FAS Value,220860,2011,VODKA,Curaçao,Value for: proof liters,5700.00,
FAS Value,220860,2013,VODKA,Curaçao,Value for: proof liters,5070.00,
FAS Value,220860,2014,VODKA,Curaçao,Value for: proof liters,6250.00,
FAS Value,220860,2015,VODKA,Curaçao,Value for: proof liters,5239.00,
FAS Value,220860,2016,VODKA,Curaçao,Value for: proof liters,17427.00,
FAS Value,220860,2017,VODKA,Curaçao,Value for: proof liters,5227.00,
FAS Value,220860,2018,VODKA,Curaçao,Value for: proof liters,3000.00,
FAS Value,220860,2019,VODKA,Curaçao,Value for: proof liters,6919.00,
FAS Value,220860,2020,VODKA,Curaçao,Value for: proof liters,65520.00,
FAS Value,220860,2021,VODKA,Curaçao,Value for: proof liters,5846.00,
FAS Value,220860,2022,VODKA,Curaçao,Value for: proof liters,40791.00,
FAS Value,220860,2023,VODKA,Curaçao,Value for: proof liters,39606.00,
FAS Value,220860,2024,VODKA,Curaçao,Value for: proof liters,40559.00,
FAS Value,220860,2001,VODKA,Cyprus,Value for: proof liters,15192.00,
FAS Value,220860,2004,VODKA,Cyprus,Value for: proof liters,17485.00,
FAS Value,220860,2005,VODKA,Cyprus,Value for: proof liters,22786.00,
FAS Value,220860,2001,VODKA,Czechia (Czech Republic),Value for: proof liters,2618.00,
FAS Value,220860,2013,VODKA,Czechia (Czech Republic),Value for: proof liters,23400.00,
FAS Value,220860,2022,VODKA,Côte d`Ivoire,Value for: proof liters,23376.00,
FAS Value,220860,1997,VODKA,Denmark,Value for: proof liters,8819.00,
FAS Value,220860,1998,VODKA,Denmark,Value for: proof liters,7803.00,
FAS Value,220860,1999,VODKA,Denmark,Value for: proof liters,25116.00,
FAS Value,220860,2000,VODKA,Denmark,Value for: proof liters,8852.00,
FAS Value,220860,2001,VODKA,Denmark,Value for: proof liters,71339.00,
FAS Value,220860,2002,VODKA,Denmark,Value for: proof liters,44756.00,
FAS Value,220860,2003,VODKA,Denmark,Value for: proof liters,47379.00,
FAS Value,220860,2004,VODKA,Denmark,Value for: proof liters,162866.00,
FAS Value,220860,2006,VODKA,Denmark,Value for: proof liters,165600.00,
FAS Value,220860,2007,VODKA,Denmark,Value for: proof liters,239157.00,
FAS Value,220860,2008,VODKA,Denmark,Value for: proof liters,9240.00,
FAS Value,220860,2014,VODKA,Denmark,Value for: proof liters,99840.00,
FAS Value,220860,2015,VODKA,Denmark,Value for: proof liters,979595.00,
FAS Value,220860,2016,VODKA,Denmark,Value for: proof liters,105938.00,
FAS Value,220860,2017,VODKA,Denmark,Value for: proof liters,22695.00,
FAS Value,220860,2003,VODKA,Dominica,Value for: proof liters,7230.00,
FAS Value,220860,2004,VODKA,Dominica,Value for: proof liters,3615.00,
FAS Value,220860,2005,VODKA,Dominica,Value for: proof liters,6040.00,
FAS Value,220860,2016,VODKA,Dominica,Value for: proof liters,14250.00,
FAS Value,220860,2020,VODKA,Dominica,Value for: proof liters,2990.00,
FAS Value,220860,1997,VODKA,Dominican Republic,Value for: proof liters,24564.00,
FAS Value,220860,1998,VODKA,Dominican Republic,Value for: proof liters,32592.00,
FAS Value,220860,1999,VODKA,Dominican Republic,Value for: proof liters,22965.00,
FAS Value,220860,2000,VODKA,Dominican Republic,Value for: proof liters,42323.00,
FAS Value,220860,2001,VODKA,Dominican Republic,Value for: proof liters,11000.00,
FAS Value,220860,2002,VODKA,Dominican Republic,Value for: proof liters,28744.00,
FAS Value,220860,2003,VODKA,Dominican Republic,Value for: proof liters,16137.00,
FAS Value,220860,2004,VODKA,Dominican Republic,Value for: proof liters,164469.00,
FAS Value,220860,2005,VODKA,Dominican Republic,Value for: proof liters,115991.00,
FAS Value,220860,2006,VODKA,Dominican Republic,Value for: proof liters,187357.00,
FAS Value,220860,2007,VODKA,Dominican Republic,Value for: proof liters,282770.00,
FAS Value,220860,2008,VODKA,Dominican Republic,Value for: proof liters,49511.00,
FAS Value,220860,2009,VODKA,Dominican Republic,Value for: proof liters,124509.00,
FAS Value,220860,2010,VODKA,Dominican Republic,Value for: proof liters,225874.00,
FAS Value,220860,2011,VODKA,Dominican Republic,Value for: proof liters,328172.00,
FAS Value,220860,2012,VODKA,Dominican Republic,Value for: proof liters,14155.00,
FAS Value,220860,2013,VODKA,Dominican Republic,Value for: proof liters,28438.00,
FAS Value,220860,2014,VODKA,Dominican Republic,Value for: proof liters,286054.00,
FAS Value,220860,2015,VODKA,Dominican Republic,Value for: proof liters,100138.00,
FAS Value,220860,2016,VODKA,Dominican Republic,Value for: proof liters,508583.00,
FAS Value,220860,2017,VODKA,Dominican Republic,Value for: proof liters,402003.00,
FAS Value,220860,2018,VODKA,Dominican Republic,Value for: proof liters,322511.00,
FAS Value,220860,2019,VODKA,Dominican Republic,Value for: proof liters,436954.00,
FAS Value,220860,2020,VODKA,Dominican Republic,Value for: proof liters,328508.00,
FAS Value,220860,2021,VODKA,Dominican Republic,Value for: proof liters,1026579.00,
FAS Value,220860,2022,VODKA,Dominican Republic,Value for: proof liters,1039126.00,
FAS Value,220860,2023,VODKA,Dominican Republic,Value for: proof liters,975376.00,
FAS Value,220860,2024,VODKA,Dominican Republic,Value for: proof liters,1752929.00,
FAS Value,220860,1998,VODKA,Ecuador,Value for: proof liters,40313.00,
FAS Value,220860,2002,VODKA,Ecuador,Value for: proof liters,15254.00,
FAS Value,220860,2004,VODKA,Ecuador,Value for: proof liters,57628.00,
FAS Value,220860,2005,VODKA,Ecuador,Value for: proof liters,16137.00,
FAS Value,220860,2006,VODKA,Ecuador,Value for: proof liters,144246.00,
FAS Value,220860,2007,VODKA,Ecuador,Value for: proof liters,54655.00,
FAS Value,220860,2008,VODKA,Ecuador,Value for: proof liters,8266.00,
FAS Value,220860,2009,VODKA,Ecuador,Value for: proof liters,41831.00,
FAS Value,220860,2010,VODKA,Ecuador,Value for: proof liters,33151.00,
FAS Value,220860,2011,VODKA,Ecuador,Value for: proof liters,17746.00,
FAS Value,220860,2012,VODKA,Ecuador,Value for: proof liters,30366.00,
FAS Value,220860,2014,VODKA,Ecuador,Value for: proof liters,7547.00,
FAS Value,220860,2020,VODKA,Ecuador,Value for: proof liters,13837.00,
