code,hhi,value,tariffed,phase2
842121,538.684211333748,237983519,1,1
842122,1841.36185262601,3649869,0,0
842123,1031.20063135909,200612130,0,0
842129,702.362244033811,166870440,0,0
842131,919.574845188429,107033449,0,0
842132,3957.91479534216,373780941,0,0
842139,1192.24104383922,619189510,0,0
842191,777.511759532922,21433999,0,0
842199,565.011576118591,280867875,0,0
842211,4076.88469970469,136944948,0,0
842219,1611.31674123606,32295936,0,0
842220,1280.64273747201,4904256,0,0
842230,638.199244554489,124935346,0,0
842240,631.305286863557,73838159,0,0
842290,673.480769372225,149814828,0,0
842310,1079.34545911782,3186418,1,1
842320,3045.19644326434,5781338,0,0
842330,2323.5903778541,15230828,0,0
842381,1067.4407147686,5015341,0,0
842382,4605.34210278267,32458108,0,0
842389,1427.94709170448,15075394,0,0
842390,1115.18967841706,22713276,0,0
842410,1842.82136796041,41345203,0,0
842420,4036.67759315746,52498884,0,0
842430,753.511439407756,54267022,0,0
842441,1246.4077688914,18010094,1,1
842449,938.296741611347,12577929,1,1
842482,3464.76170819233,89709517,1,1
842489,847.8058728854,83367490,0,0
842490,610.552203719586,163571215,0,0
842511,2035.05349111922,85345589,1,1
842519,736.903725856406,23575683,1,1
842531,571.821043496848,22739840,1,1
842539,2015.47223626034,32423749,1,1
842541,4813.63316978145,14924088,1,1
842542,633.281161826619,39409420,1,1
842549,1191.05491254041,21277065,1,1
842611,1634.85186059346,17568670,1,1
842612,2825.94809393946,13024368,1,1
842619,2200.47838711299,16573815,1,1
842620,2928.75530122131,10019794,1,1
842630,1302.0824051474,5145096,1,1
842641,1212.8734148104,68915249,1,1
842649,1134.95393573826,41072115,1,1
842691,1189.94959216274,28523463,1,1
842699,1144.4448105173,3732755,1,1
842710,1377.3568982014,453888843,0,0
842720,927.617056595544,651741896,0,0
842790,1449.12010181438,62509396,1,1
842810,1405.34715122821,273915952,1,1
842820,1149.69783750113,31349400,1,1
842831,3083.35622622432,5219968,1,1
842832,2847.16830163953,7518581,1,1
842833,918.42121175512,88186258,1,1
842839,3278.23851472044,277071170,1,1
842840,4281.13737719233,4260731,1,1
842860,7168.55731272339,3703617,1,1
842870,6961.02956304184,68239039,1,1
842890,461.854874428254,217078743,1,1
842911,1863.0607099474,301412520,1,1
842919,4023.22649685137,13340353,1,1
842920,2243.68437870999,298642874,1,1
842930,2890.92375955452,9677934,1,1
842940,1205.67579074588,127053685,1,1
842951,916.522313672532,1133482918,1,1
842952,1248.3203827812,813788017,1,1
842959,946.988180477422,132498439,1,1
843010,2633.00015025299,13899424,1,1
843020,1272.80699724889,95307482,1,0
843031,2511.5467880065,9328125,1,1
843039,1426.15348433228,7823851,1,1
843041,1284.67045349055,128460687,1,1
843049,1327.42848445969,33805743,1,1
843050,1725.03324988213,21379534,1,1
843061,1111.67136789596,12259081,1,1
843069,2193.20162574308,24630045,1,1
843110,737.373404617052,39964444,1,1
843120,788.673346985515,115452490,1,1
843131,938.239305223551,92445694,1,1
843139,563.330528514589,369549027,1,1
843141,747.030595581087,72888027,1,1
843142,904.470013604483,11993031,1,1
843143,2057.39511780163,236207152,1,1
843149,937.651376316643,889285321,1,1
843210,2097.02187436773,18940425,1,1
843221,2628.40658573719,17053603,1,1
843229,978.925765022237,42843479,1,1
843231,1295.76668931455,60932180,1,1
843239,4427.20120397914,79773401,1,1
843241,2335.97451539658,9593730,1,1
843242,1463.95232774114,15345548,1,1
843280,1109.65431457728,42841352,1,1
843290,1358.59618718871,107823064,1,1
843311,1049.58897908397,289066577,1,0
843319,1322.10664529341,37402251,1,0
843320,1186.24952963621,41712557,1,0
843330,1551.68916680909,26150035,1,1
843340,2710.67423848196,78523140,1,1
843351,2952.12502190789,1061408843,1,1
843352,4008.67631587457,1347153,1,1
843353,4773.30914341,20127561,1,1
843359,715.648208778774,42756402,1,1
843360,2382.26566947138,14958688,1,1
843390,3402.75523302582,325237318,1,1
843410,8561.24464416065,12940668,1,1
843420,2339.68145562535,9084748,1,1
843490,1743.49853872114,15604598,1,1
843510,4221.56641075161,5564332,0,0
843590,1876.90496530694,1113908,0,0
843610,1027.05774399449,15001378,1,1
843621,1542.05264516142,610921,1,1
843629,2684.86227145709,1303286,1,1
843680,1195.12644155335,99289449,1,1
843691,1208.64483337579,9312479,1,1
843699,811.298199688437,56817049,1,1
843710,1779.09019348865,8379894,0,0
843780,1192.81644153844,3224830,0,0
843790,1786.58674385044,22614231,0,0
843810,1024.63585667785,32979032,0,0
843820,1850.40589425463,6043760,0,0
843830,5876.04525676471,221658,0,0
843840,2634.30962527055,2844871,0,0
843850,859.713866352364,36775969,0,0
843860,1751.68878568875,10527315,0,0
843880,723.015422292778,32757453,0,0
843890,610.342374413192,106096883,0,0
843910,1612.75302515613,2318484,0,0
843920,4410.02251653032,3681379,0,0
843930,3191.18942386128,1046403,0,0
843991,1278.97674912755,35313350,0,0
843999,1495.56625039395,54035670,0,0
844010,3048.86350395771,10080987,0,0
844090,1434.48740779836,3010532,0,0
844110,927.476194401302,20128661,0,0
844120,5647.34782258241,4517919,0,0
844130,1605.82385336942,3791100,0,0
844140,9793.26915691861,12479132,0,0
844180,2834.40075393439,14133542,0,0
844190,1188.33939035416,55592333,0,0
844230,3253.35658762373,7630493,0,0
844240,2816.35157757328,2370511,0,0
844250,1541.83457277655,8821399,0,0
844311,3316.24337396351,214976,0,0
844312,6175.45315721135,35043,1,1
844313,5886.14928334258,1216286,0,0
844314,2806.57137892704,106948,0,0
844316,3295.96233767052,9248784,0,0
844317,7840.73430148544,131219,0,0
844319,2201.88592254047,27393293,0,0
844331,2598.2638952801,174320148,1,1
844332,917.284889322307,146050910,1,1
844339,890.799606156494,14538235,1,1
844391,739.530435058805,41318340,0,0
844399,1893.88707238643,461516015,1,1
844400,7933.53312662159,3176238,0,0
844511,4122.98251262209,112412,0,0
844512,10000,8730,0,0
844519,4636.76569285479,506341,0,0
844520,6857.01788869647,73349,0,0
844530,5124.99948615079,518290,0,0
844540,1607.78295596205,121837,0,0
844590,5623.83813454526,78173,0,0
844610,10000,182500,0,0
844621,10000,9134,0,0
844629,3418.09277881302,47989,0,0
844630,6425.02430908061,470255,0,0
844711,6105.01659481521,20291,0,0
844720,8577.49419746495,423300,0,0
844790,3265.24540311572,5197701,0,0
844811,10000,5031,0,0
844819,2433.07328979585,810047,0,0
844820,1203.3500893475,967338,0,0
844831,5401.09870268274,266871,0,0
844832,1727.695469088,469462,0,0
844833,2123.14535510079,703071,0,0
844839,1660.21501831172,1326698,0,0
844842,9273.7338841793,72130,0,0
844849,2318.54395337128,3764408,0,0
844851,5714.29807397605,719069,0,0
844859,1776.96323693466,1866594,0,0
844900,2362.1564536391,823639,0,0
845011,4855.01236059011,43419587,0,0
845012,10000,81528,1,0
845019,3644.94523089927,255393,1,0
845020,4925.67345091502,123485769,1,0
845090,1472.98327157391,2285436,0,0
845110,3186.417795225,148593,0,0
845121,4597.74632495726,10781054,1,0
845129,6248.77055036466,65728903,1,0
845130,1355.38527827875,4159711,0,0
845140,1285.67783543183,5064772,0,0
845150,1284.06566068468,3377047,0,0
845180,818.220664463859,2236260,0,0
845190,1365.94896409681,8087725,0,0
845210,1624.78324942714,7189282,1,1
845221,1113.26472109675,2234634,0,0
845229,1343.54917540648,2959065,0,0
845230,4734.48571368635,448445,1,1
845290,833.486620007666,1908167,0,0
845310,2666.59042333208,45114,0,0
845320,3391.9582739117,79378,0,0
845380,1893.97467098778,185324,0,0
845390,1741.66116437429,433150,0,0
845410,7985.52104660311,535740,0,0
845420,2162.60271076689,3561377,0,0
845430,8274.95029425579,12025251,0,0
845490,1493.9295250123,34752596,0,0
845510,7376.07584210778,396700,0,0
845521,6370.86821758772,1845207,0,0
845522,2594.19613276724,2183257,0,0
845530,2265.55103502464,19386396,0,0
845590,2037.39607812013,15318016,0,0
845611,2518.13584734219,59362950,0,0
845612,3903.35449336489,2623413,0,0
845620,2061.77493356067,269905,0,0
845630,2088.57181605266,12137892,0,0
845640,2800.99408715173,7466058,0,0
845650,3321.80077576697,10662073,0,0
845690,1393.01735071386,2446186,0,0
845710,1259.72426866641,92439014,0,0
845720,10000,533916,0,0
845730,10000,128367,0,0
845811,1973.57885097413,45949162,0,0
845819,965.340071625389,3248714,0,0
845891,1670.54140724181,4260612,0,0
845899,1217.84268638844,3073065,0,0
845910,2397.65111281944,478348,0,0
845921,3214.57322140842,1753273,0,0
845929,1055.57168140254,7962169,0,0
845931,2347.16793608683,1539378,0,0
845939,1693.16120416689,591599,0,0
845941,5219.09379722979,2793157,0,0
845949,3220.00072679336,1347167,0,0
845951,10000,31128,0,0
845959,1958.37245055281,445185,0,0
845961,1484.1485798568,7491249,0,0
845969,2165.72264805675,5850357,0,0
845970,5169.30453634663,5272856,0,0
846012,5910.31957692912,1864590,0,0
846019,2105.38047442096,1865633,0,0
846022,5201.79954104763,280700,0,0
846023,6394.5210689987,624248,0,0
846024,8358.09752299715,1600168,0,0
846029,3001.35724799396,1403242,0,0
846031,2729.57050564869,4243191,0,0
846039,1045.83143541881,2013361,0,0
846040,2444.45294956996,5447022,0,0
846090,1163.52101141352,2953549,0,0
846120,2225.62341056604,2582662,0,0
846130,5000.70897136323,39974,0,0
846140,3805.70385256272,4635322,0,0
846150,1009.12699792188,12191308,0,0
846190,1522.96331529706,5264903,0,0
846211,4292.18419335398,9367544,0,0
846219,3487.20704327809,2307939,0,0
846222,1560.37281862091,10070149,0,0
846223,2968.91599223217,8457001,0,0
846224,9453.73636107163,2078512,0,0
846225,1066.03627991639,1698674,0,0
846226,3206.51417283089,7765770,0,0
846229,1041.70606949329,33771027,0,0
846232,1913.82429629202,718710,0,0
846233,5010.15322244683,1665662,0,0
846239,2163.06443756695,8489203,0,0
846242,2815.55956500171,6377753,0,0
846249,1482.72462832616,3633298,0,0
846251,2336.17813953155,1234908,0,0
846259,3159.62174971095,1000437,0,0
846261,2052.10015782827,4577868,0,0
846262,5138.60699844725,9312011,0,0
846263,4536.37171010817,8547578,0,0
846269,2723.42471993443,1919031,0,0
846290,1712.36476034856,9964205,0,0
846310,4828.44837430019,246998,0,0
846320,4375.3338491142,1074184,0,0
846330,1959.73736519874,3043969,0,0
846390,1198.76315063208,20088241,0,0
846410,1590.0259584194,14843844,0,0
846420,1583.6943092074,11003815,0,0
846490,1261.66786032031,6359705,0,0
846510,2138.29834317396,20908896,0,0
846520,2771.19410246451,4381663,0,0
846591,891.855154732473,34826169,0,0
846592,809.096587932586,16258976,0,0
846593,815.984426432264,6187434,0,0
846594,2116.04072093395,18857833,0,0
846595,3113.1094567329,5346974,0,0
846596,1019.07301817873,6374080,0,0
846599,717.372117010043,12715102,0,0
846610,1163.10704053635,34781638,0,0
846620,1285.6106325794,36676592,0,0
846630,1321.4354824655,8110894,0,0
846691,810.479357157239,6616357,0,0
846692,730.776183977903,56329580,0,0
846693,3091.07630547765,271599622,0,0
846694,983.46200337627,59935565,0,0
846711,812.856399929414,13069072,1,0
846719,1312.16532375177,31549567,1,0
846721,1598.2126340464,44594718,1,0
846722,2122.15084687813,82660220,1,0
846729,2676.94889751894,380155827,1,0
846781,2309.91277004794,10132589,1,0
846789,1363.2039014909,35615765,1,0
846791,2012.78449512733,2613820,1,1
846792,758.899518901531,10980688,1,1
846799,698.590602121769,26032537,1,1
846810,3246.04086708925,1748555,1,1
846820,1459.0448411052,1660434,0,0
846880,1296.34648092613,1560796,0,0
846890,1064.90754641083,3064102,0,0
847010,4492.14803161913,7753180,1,1
847021,5082.97042553213,4439494,1,1
847029,2792.94685281878,37702,1,1
847030,5579.66218515112,8106,1,1
847050,1799.96690251994,75415679,1,1
847090,2427.40924182463,5953189,1,1
847130,2014.56141578903,1728714574,1,1
847141,1152.89503627722,205512755,1,1
847149,5008.29899331533,574494043,1,1
847150,2355.15516493746,1821999805,0,0
847160,1368.03164238792,327354977,1,1
847170,2203.67624993598,415698156,1,1
847180,1728.66981954066,333360989,0,0
847190,3648.10735842154,268816743,1,1
847210,4579.62570214917,219393,1,1
847230,2998.6836662396,4348968,1,1
847290,1459.08819734151,48006367,1,1
847321,7496.37275966482,4511906,1,1
847329,1190.72690451126,18498641,1,1
847330,1813.40502972155,614275080,0,0
847340,2428.17795239548,17448429,1,1
847350,787.935257303863,3160579,0,0
847410,874.134961378855,81177294,0,0
847420,778.605380855175,63982259,0,0
847431,652.39897348215,10330970,0,0
847432,2736.28673519102,5875612,0,0
847439,1825.47766748994,5440164,0,0
847480,7566.45444447567,42043471,0,0
847490,529.143327621978,282558046,0,0
847510,7041.62695081165,67030,0,0
847521,6146.99470419998,87014,0,0
847529,2187.00529961738,1172558,0,0
847590,2964.73948493889,31552137,0,0
847621,2961.9751342568,4752206,0,0
847629,2044.08551924763,1714231,0,0
847681,1548.61957837718,219163,0,0
847689,1111.55827836732,19427568,0,0
847690,1234.27027381833,8027924,0,0
847710,865.044710548818,32780595,0,0
847720,2156.38054187137,21999557,0,0
847730,1594.89748033858,3078159,0,0
847740,1864.11426378226,5817332,0,0
847751,3037.43974902515,1172501,0,0
847759,2946.65480574117,5400794,0,0
847780,1511.39343169555,30930973,0,0
847790,710.865217839085,201632971,0,0
847810,7840.20730869068,7610359,0,0
847890,3529.42004663326,1580051,0,0
847910,738.61149186314,127483343,1,1
847920,2473.04985095996,19990164,0,0
847930,8220.98822748112,2993424,0,0
847940,5514.01488782969,2201676,0,0
847950,1929.37529104781,58178273,0,0
847960,2408.2984538211,17311718,0,0
847971,6051.97049095565,9039916,0,0
847979,1937.89845567592,3717361,0,0
847981,1049.36858809051,8988841,0,0
847982,519.820220715465,63148724,0,0
847983,2190.34096346259,858791,0,0
847989,692.696502495221,684825065,0,0
847990,878.777587159665,428736173,0,0
848010,2929.42315511941,345716,0,0
848020,3993.26039743677,10344462,0,0
848030,1781.81389518142,11869123,0,0
848041,6066.04212606124,2677326,0,0
848049,2234.51807573525,6705399,0,0
848050,2330.23510994333,1366323,0,0
848060,1134.27800729173,21787442,0,0
848071,1446.73444260579,75517108,0,0
848079,934.81464136339,22390232,0,0
848110,1659.52956716569,103764285,0,0
848120,709.503446146517,192810642,0,0
848130,725.076116413005,98670677,0,0
848140,1070.27810953289,149778633,0,0
848180,580.075182211549,1401615885,0,0
848190,856.034647606853,300295263,0,0
848210,775.139018443681,111823743,0,0
848220,1755.11389805192,79911883,0,0
848230,2337.93127544876,32841612,0,0
848240,2216.33203158383,15235756,0,0
848250,899.113745617723,48945084,0,0
848280,941.267767789633,33995036,0,0
848291,1501.38408068417,13438202,0,0
848299,802.643995656841,47145523,0,0
848310,1720.35782780268,527669776,0,0
848320,2291.07411867007,32691354,0,0
848330,558.955723950092,193874339,0,0
848340,2425.1789247404,674528254,0,0
848350,916.192078069398,83324672,0,0
848360,715.882171537239,78639599,0,0
848390,886.597120030183,471993756,0,0
848410,881.184086709494,68175205,0,0
848420,859.341711960436,81447072,0,0
848490,1435.80353064925,31914677,0,0
848510,2532.27260220296,2977589,0,0
848520,1203.27286003869,5674405,0,0
848530,5613.6137161285,34827,0,0
848580,3566.37160601176,2622987,0,0
848590,1649.37674197255,11639979,0,0
848610,9525.90965709509,154272,0,0
848620,1941.649864576,7867989,0,0
848640,2262.36022364785,3785477,0,0
848690,2412.34600619322,13833339,0,0
848710,2271.29893596005,5473206,1,1
848790,644.409005994924,64379404,0,0
850110,1033.91442684519,134655714,0,0
850120,616.588328371891,13189934,0,0
850131,1212.43835538534,117743179,0,0
850132,1157.70899028757,70855415,0,0
850133,902.776635889312,3842918,0,0
850134,1612.65729191309,25406155,0,0
850140,1043.1684398291,91246774,0,0
850151,721.464394305572,38371994,0,0
850152,877.524917304943,108336352,0,0
850153,1283.60412597811,198035342,0,0
850161,1351.56968472741,23198310,0,0
850162,1589.81121778021,18711247,0,0
850163,2535.23156728358,3256906,0,0
850164,1348.00084005294,42147298,0,0
850171,4499.89726966069,93508,0,0
850172,3829.22962035659,199017,0,0
850180,4299.59816784758,1118781,0,0
850211,1803.39681930997,88433715,0,0
850212,2046.03453435768,86162662,0,0
850213,1382.70983205274,209442332,0,0
850220,3832.32621858938,183257139,0,0
850231,9810.91338987967,52627260,0,0
850239,5277.71738148962,67602038,0,0
850240,2671.21875504669,1716211,0,0
850300,804.559011636638,144034813,0,0
850410,2320.0108116866,10250501,1,1
850421,3908.98149981524,41222630,1,1
850422,2284.96018678906,87993950,1,1
850423,3030.86545430947,15789656,1,1
850431,1032.08798291852,88748421,1,1
850432,926.350569972493,15739870,1,1
850433,2646.74956708236,72468255,1,1
850434,2093.69216443607,21089500,1,1
850440,616.035739027199,968111046,0,0
850450,1061.94820577423,36483887,1,1
850490,1757.65322523792,111438768,0,0
850511,1014.11703208739,15778659,1,1
850519,1669.15878158411,12951586,1,1
850520,740.463612522028,12360437,1,1
850590,1138.56652619174,20934324,1,1
850610,3266.72746985195,76551787,0,0
850630,10000,2718,1,1
850640,3595.34048567041,930862,1,1
850650,1006.5226937089,43962875,0,0
850660,2345.13614552323,4503929,1,1
850680,997.786248427152,7095924,0,0
850690,2485.47967331076,7554571,1,1
850710,2312.39075840302,445541049,0,0
850720,1337.56891014065,256220068,0,0
850730,1538.97850740446,14176799,0,0
850750,1707.6774277736,4858454,0,0
850760,2604.16848706323,1104992924,0,0
850780,3837.31216255045,28424340,0,0
850790,2033.82527684384,37101246,1,1
850811,1440.78617953843,53315027,1,0
850819,1979.41032061219,15838308,1,0
850860,1856.04729619125,7413215,1,0
850870,967.368289785095,5981439,0,0
850940,3393.83647254821,92680615,0,0
850980,3292.63332984456,136948037,0,0
850990,4463.46686625318,5731060,0,0
851010,4151.67542641044,28987618,1,0
851020,3097.90276162418,16956870,0,0
851030,2488.21109826438,4631526,1,0
851090,1967.29650909812,7769454,1,1
851110,1265.23002528414,62804147,0,0
851120,1595.22009729093,2750027,0,0
851130,7263.63773013202,52732221,0,0
851140,1253.68680751632,167401096,0,0
851150,1008.51729964139,90770068,0,0
851180,799.667115795027,12721471,0,0
851190,1034.35790998886,7458465,0,0
851210,2600.68446397882,764726,1,1
851220,1589.2182001935,609445734,0,0
851230,2802.35236255953,25350444,0,0
851240,9180.06644532869,39996855,0,0
851290,1245.27370689793,36128869,0,0
851310,1700.2517736749,32413549,0,0
851390,1334.28435612069,154473,0,0
851411,3975.07236370355,637254,0,0
851419,968.517005719067,13141048,0,0
851420,1442.40969112135,6704659,0,0
851431,2395.74431700201,294345,0,0
851432,3278.39862307793,90944,0,0
851439,794.556454481507,3501403,0,0
851440,1032.02590787855,17208163,0,0
851490,943.899286220118,21406687,1,1
851511,2009.82596375545,1598449,1,1
851519,1530.06555458642,9475495,0,0
851521,5812.25035365909,34706440,0,0
851529,2044.3850640403,5216273,0,0
851531,1533.74337041574,42142144,0,0
851539,4074.24954403615,64418406,0,0
851580,1167.78096438974,41234864,0,0
851590,1566.83612473827,127725814,0,0
851610,2003.39541073061,97461251,0,0
851621,5983.33936975668,336088,1,1
851629,727.64144292236,40020286,1,1
851631,1600.76356965997,5473648,1,0
851632,1531.31790794547,15431393,0,0
851633,2326.28704928747,3346625,0,0
851640,1568.51222889497,1586039,1,0
851650,2715.03289007031,19527037,1,0
851660,2719.53912027861,287889527,0,0
851671,1340.5915525376,24543822,0,0
851672,1968.94040207566,2596809,0,0
851679,1151.27456084366,36896009,0,0
851680,1601.28945967764,69666420,1,0
851690,2130.68061628607,18187260,0,0
851711,1695.00187417808,2314809,1,1
851713,5103.70573843461,1235273900,1,1
851714,1120.21439503569,18338169,1,1
851718,1170.65690567409,34777081,1,1
851761,1469.64383151585,25754382,1,1
851762,1135.1918362308,2622931597,1,1
851769,801.728090095446,87365643,1,1
851771,915.407855494976,17736134,1,1
851779,926.032154764111,152958607,1,1
851810,1149.26891436421,41586734,1,1
851821,1054.14841665458,61402076,1,1
851822,2833.19904366914,199186290,1,1
851829,1677.79966926303,42989490,1,1
851830,2258.95548650129,383530281,0,0
851840,2170.49085719096,60029936,1,1
851850,6410.50287979281,38319629,1,1
851890,1829.48777176255,13451223,1,1
851920,2772.79540758884,183837,0,0
851930,3672.15885605431,5175769,0,0
851981,3894.69535662108,21662384,1,1
851989,1327.500801081,7471702,1,1
852110,5118.51217619509,1070930,1,1
852190,1439.45196122951,39195647,1,1
852210,8902.85981002288,943612,1,1
852290,1876.9624323966,4078818,0,0
852321,1710.15870990002,23210766,0,0
852329,1352.87270329237,6621668,1,1
852341,2435.55137272321,1696087,1,1
852349,3000.04964351529,266397504,1,1
852351,1470.14658337148,191650237,1,1
852352,997.608444581582,50556974,1,1
852359,2678.02748033721,10299352,1,1
852380,5140.58274139999,46941932,1,1
852411,1163.30397674081,3330386,0,0
852412,2910.17767149606,21918,0,0
852419,1990.89138142393,414209,0,0
852491,4811.48242953995,32021369,0,0
852492,3212.84499069232,4430400,0,0
852499,3460.51924774298,9523003,0,0
852550,2872.17593014498,127850510,1,1
852560,916.667475988428,50055828,1,1
852581,2741.65569951151,14650813,1,1
852582,2705.65058788665,1608698,1,1
852583,1756.28178664658,2167612,1,1
852589,2659.53149121634,1053972035,0,0
852610,1462.19530805536,108944996,1,1
852691,1318.52669724554,118937414,1,1
852692,1296.09939684958,84323526,1,1
852712,6390.03306176747,143752,1,1
852713,2432.25840382782,1148631,1,1
852719,1990.08772712473,5142852,1,1
852721,4672.41560374799,63829497,1,1
852729,5087.37844888391,102132432,1,1
852791,2497.97387422201,5429964,1,1
852792,2456.881283448,2194732,1,1
852799,2109.4498756703,8474669,1,1
852842,3759.33825362726,2873208,1,1
852849,990.800414994137,908878,1,1
852852,2083.93328658393,350015507,1,1
852859,660.141797676793,62773995,0,0
852862,5802.71947588324,45308984,1,1
852869,5828.78766375631,17324954,0,0
852871,5620.33354361342,18541095,1,1
852872,5012.84418195988,146186772,0,0
852873,2467.5660976059,65593,0,0
852910,794.693936858164,133791430,1,1
852990,927.561942601518,121215436,0,0
853010,3172.9668739228,30450087,1,1
853080,1468.05381665058,19294719,0,0
853090,1104.56837681085,33466586,1,1
853110,1178.05072358801,76485285,0,0
853120,899.614967704549,82184625,1,1
853180,751.828589791161,68656766,1,1
853190,922.946571358275,50094803,1,1
853210,2539.08088187998,13609422,1,1
853221,1821.12900549024,6524813,1,1
853222,2152.6337786147,10119920,1,1
853223,1006.83717577015,927425,1,1
853224,1378.52969571484,36056167,1,1
853225,1407.97112793343,5738296,1,1
853229,1273.3795403634,6607165,1,1
853230,1826.34596428252,753130,1,1
853290,1681.06246934807,297533,1,1
853310,3676.81867325879,2627473,1,1
853321,1040.07863303941,10858881,1,1
853329,944.136175921717,8187567,1,1
853331,4769.08401054694,2132926,1,1
853339,1434.33518216876,1472309,1,1
853340,852.529535058218,27346775,1,1
853390,1251.83470498964,612129,0,0
853400,1443.64505751602,86620542,1,1
853510,1807.23243767683,28808359,1,1
853521,1905.49678003165,44509385,1,1
853529,8266.8625695379,51811893,1,1
853530,1134.97651517711,57023810,1,1
853540,1647.69497748953,23730336,1,1
853590,715.810073688353,122049834,0,0
853610,1769.56028207724,24260472,1,1
853620,1256.21784353028,285329809,1,1
853630,689.236631755654,55902830,0,0
853641,722.633137420484,39980990,1,1
853649,765.556981767174,64221875,1,1
853650,656.047458981189,357428926,0,0
853661,1316.6917650945,1063097,1,1
853669,820.068131674582,250532579,1,1
853670,3420.60493903579,42585686,1,1
853690,717.880701987367,278377278,1,1
853710,701.192655559157,1436305942,0,0
853720,1591.92631332541,77460276,1,1
853810,784.108234772794,36153393,1,1
853890,735.485272689857,243174921,0,0
853910,2349.94022932742,6378005,0,0
853921,1978.70100043025,6537222,1,1
853922,2109.99164551701,877004,0,0
853929,2236.93228243787,5954509,0,0
853931,1373.59962660423,3674840,1,1
853932,2545.68679118791,3612881,0,0
853939,1346.7771080157,595317,1,1
853941,2519.19110568854,2184085,0,0
853949,2487.25663176628,22276375,0,0
853951,7309.44037639464,77109009,0,0
853952,892.394639728356,28084388,1,1
853990,1741.85180271866,1570213,0,0
854011,3159.75632857443,84503,0,0
854020,6078.59346849049,2123156,1,1
854040,3483.43938063037,737129,1,1
854060,7678.03104552092,213486,1,1
854071,1898.55273088261,724992,1,1
854079,9099.60735261519,8564767,1,1
854081,1240.30548763799,536380,1,1
854089,1838.28166251263,2439121,1,1
854091,4784.01765801127,96351,0,0
854099,2203.09374986681,1123689,0,0
854110,1145.81417004372,24198124,1,1
854121,2152.37827937988,9522329,1,1
854129,1508.98769418863,39364375,1,1
854130,3245.48529049572,12767866,1,1
854141,1469.4841623948,41697501,1,1
854142,6943.77124627012,2864464,1,1
854143,1169.8064733767,2523724,1,1
854149,1492.10994443613,41017009,1,1
854151,2917.838608612,5129233,1,1
854159,2258.04116640979,9015314,1,1
854160,817.937371328227,9263030,1,1
854190,1143.89809333638,10753029,1,1
854231,1183.70178772571,457251191,1,1
854232,1801.7174472423,63751985,1,1
854233,2606.95855921853,51798674,1,1
854239,1567.18886542267,280444841,1,1
854290,1533.89481087252,16579885,1,1
854310,3883.05662099648,6322351,1,1
854320,1172.51412831882,14636166,1,1
854330,4564.01844431581,15143215,1,1
854340,3046.07885902837,6252693,1,0
854370,699.025013936271,568126194,1,1
854390,834.836595692437,81656536,1,1
854411,3738.71693162997,74387189,1,1
854419,4939.15167668252,21413790,1,1
854420,676.259709568006,50637914,1,1
854430,3209.98721154415,765742760,0,0
854442,744.262942469146,338099654,1,1
854449,583.759728563946,672911048,1,1
854460,828.49374133928,254766364,1,1
854470,2895.69150924498,190827421,1,1
854511,2733.72394796506,24429374,1,1
854519,2515.81739105587,5548184,1,1
854520,1716.70016227511,12562779,1,1
854590,7439.7343184159,11753845,1,1
854610,6853.40467327679,2100123,1,1
854620,733.088808153547,8340179,1,1
854690,1126.38827435679,45123091,1,1
854710,2825.3777795326,2383914,1,1
854720,1039.81992899718,7396676,1,1
854790,990.253159729423,9056810,1,1
854800,1182.52527989852,10915112,1,1
854911,4434.42414290147,16606665,1,1
854912,10000,5526,1,1
854913,10000,107903,1,1
854914,10000,8057,1,1
854919,4047.04263651723,33331217,1,1
854921,10000,95785,1,1
854929,5330.27588803657,57904864,1,1
854939,1878.88727060961,98579,1,1
854999,1397.2033080761,903194,1,1
860110,10000,2892351,1,1
860210,5844.03149162726,104270569,1,1
860290,3577.16507309179,1511486,1,1
860310,10000,14460565,1,1
860390,7498.50430706954,4575532,1,1
860400,2119.8101079376,79017245,0,0
860500,9930.10998393629,253455874,1,1
860610,2359.00421136998,134378177,1,1
860630,6661.88815837389,14486653,1,1
860691,3940.14191805707,3841419,1,1
860692,5467.63502744069,10981135,1,1
860699,5059.35967752798,6479576,1,1
860711,2975.74941294358,8490669,1,1
860712,3754.67328816936,917120,1,1
860719,1206.18552579139,181382589,0,0
860721,2298.85216900877,30048796,0,0
860729,2958.55297680959,9313356,0,0
860730,2191.20831360887,35728689,0,0
860791,1410.23296793649,20147408,1,1
860799,1377.14114138179,58031778,0,0
860800,1180.13855412674,45359668,0,0
860900,1348.10544220481,88141996,0,0
870110,1213.48264896699,12171357,0,0
870121,1658.51359249648,2253652832,1,1
870122,6621.10069855552,105031,1,1
870123,6523.99048640681,302629,1,1
870124,4269.87101385293,28303082,1,1
870129,2256.02352495799,1565883,1,1
870130,2806.49075301196,429856219,1,1
870191,6503.70442015398,104548097,1,1
870192,1527.53386622989,66851738,1,1
870193,3547.41652864113,136865710,1,1
870194,2146.06595097523,158063167,1,1
870195,1599.79332124793,773043575,0,0
870210,2232.94265880738,315416437,0,0
870220,6368.34373727245,119386489,0,0
870230,2565.72830813006,5770461,0,0
870240,3378.02505246702,61573318,0,0
870290,1873.16718002524,291992841,0,0
870310,4558.84286205176,195826021,0,0
870321,1734.73094936735,406693174,0,0
870322,3995.75322637558,543411487,1,1
870323,1045.89313723589,5438330359,1,1
